#r val dfunc ( r_0=1.  Using rational switching function with parameters d0=0 nn=6 mm=12)
2.9976851	0.0013662274	-0.00091763787
3.0317497	0.0012761315	-0.00083847672
3.0658143	0.0011928364	-0.00076690828
3.0998789	0.0011157625	-0.000702133
3.1339435	0.001044385	-0.00064344284
3.1680081	0.00097822818	-0.00059020995
3.2020727	0.00091686073	-0.0005418769
3.2361373	0.0008598908	-0.00049794818
3.2702019	0.00080696222	-0.00045798277
3.3042665	0.00075775094	-0.00042158768
3.3383311	0.00071196178	-0.0003884123
3.3723957	0.00066932567	-0.00035814351
3.4064603	0.00062959706	-0.0003305013
3.4405249	0.0005925517	-0.00030523503
3.4745896	0.00055798458	-0.00028212011
3.5086542	0.00052570815	-0.00026095502
3.5427188	0.00049555065	-0.00024155885
3.5767834	0.00046735466	-0.00022376893
3.610848	0.00044097579	-0.00020743889
3.6449126	0.0004162815	-0.00019243689
3.6789772	0.00039315	-0.00017864407
3.7130418	0.00037146933	-0.00016595315
3.7471064	0.00035113646	-0.00015426723
3.781171	0.00033205652	-0.00014349868
3.8152356	0.00031414206	-0.00013356821
3.8493002	0.00029731246	-0.00012440401
3.8833648	0.00028149331	-0.00011594095
3.9174294	0.00026661589	-0.00010811996
3.951494	0.00025261668	-0.00010088738
3.9855586	0.00023943696	-9.419445e-05
4.0196232	0.00022702236	-8.7996812e-05
4.0536878	0.00021532256	-8.2254084e-05
4.0877524	0.00020429092	-7.6929476e-05
4.121817	0.00019388419	-7.1989444e-05
4.1558816	0.00018406224	-6.7403379e-05
4.1899462	0.00017478784	-6.314333e-05
4.2240108	0.00016602638	-5.9183753e-05
4.2580754	0.00015774569	-5.550129e-05
4.29214	0.00014991588	-5.2074561e-05
4.3262046	0.0001425091	-4.888399e-05
4.3602692	0.00013549943	-4.5911634e-05
4.3943338	0.00012886274	-4.3141038e-05
4.4283984	0.00012257652	-4.0557102e-05
4.4624631	0.00011661978	-3.8145959e-05
4.4965277	0.00011097293	-3.5894868e-05
4.5305923	0.00010561768	-3.3792112e-05
4.5646569	0.00010053696	-3.1826911e-05
4.5987215	9.57148e-05	-2.9989341e-05
4.6327861	9.1136272e-05	-2.8270258e-05
4.6668507	8.6787412e-05	-2.6661236e-05
4.7009153	8.2655149e-05	-2.5154502e-05
4.7349799	7.8727242e-05	-2.3742881e-05
4.7690445	7.4992223e-05	-2.2419751e-05
4.8031091	7.1439345e-05	-2.117899e-05
4.8371737	6.8058527e-05	-2.0014942e-05
4.8712383	6.4840312e-05	-1.8922372e-05
4.9053029	6.1775825e-05	-1.7896438e-05
4.9393675	5.8856731e-05	-1.6932655e-05
4.9734321	5.60752e-05	-1.6026868e-05
5.0074967	5.3423874e-05	-1.5175224e-05
5.0415613	5.0895833e-05	-1.4374153e-05
5.0756259	4.8484571e-05	-1.362034e-05
5.1096905	4.6183962e-05	-1.2910707e-05
5.1437551	4.3988242e-05	-1.2242396e-05
5.1778197	4.1891981e-05	-1.1612751e-05
5.2118843	3.9890064e-05	-1.1019303e-05
5.2459489	3.797767e-05	-1.0459754e-05
5.2800135	3.6150253e-05	-9.9319659e-06
5.3140781	3.4403524e-05	-9.4339493e-06
5.3481427	3.2733439e-05	-8.9638495e-06
5.3822073	3.1136177e-05	-8.5199386e-06
5.4162719	2.9608133e-05	-8.1006057e-06
5.4503366	2.8145899e-05	-7.7043481e-06
5.4844012	2.6746256e-05	-7.3297636e-06
5.5184658	2.5406162e-05	-6.975543e-06
5.5525304	2.4122738e-05	-6.6404639e-06
5.586595	2.2893262e-05	-6.3233837e-06
5.6206596	2.1715158e-05	-6.0232348e-06
5.6547242	2.0585987e-05	-5.7390184e-06
5.6887888	1.9503441e-05	-5.4698006e-06
5.7228534	1.8465333e-05	-5.214707e-06
5.756918	1.7469589e-05	-4.9729191e-06
5.7909826	1.6514246e-05	-4.7436702e-06
5.8250472	1.559744e-05	-4.5262421e-06
5.8591118	1.4717407e-05	-4.3199612e-06
5.8931764	1.3872469e-05	-4.1241963e-06
5.927241	1.3061036e-05	-3.9383551e-06
5.9613056	1.2281599e-05	-3.7618818e-06
5.9953702	1.1532723e-05	-3.5942547e-06
6.0294348	1.0813048e-05	-3.4349837e-06
6.0634994	1.0121278e-05	-3.2836087e-06
6.097564	9.4561847e-06	-3.139697e-06
6.1316286	8.8165983e-06	-3.0028422e-06
6.1656932	8.2014071e-06	-2.8726617e-06
6.1997578	7.6095534e-06	-2.7487959e-06
6.2338224	7.0400309e-06	-2.6309063e-06
6.267887	6.4918819e-06	-2.5186741e-06
6.3019516	5.9641946e-06	-2.4117995e-06
6.3360162	5.4561007e-06	-2.3099996e-06
6.3700808	4.9667732e-06	-2.2130083e-06
6.4041454	4.4954241e-06	-2.1205744e-06
6.4382101	4.0413024e-06	-2.0324612e-06
6.4722747	3.6036924e-06	-1.9484455e-06
6.5063393	3.1819114e-06	-1.8683167e-06
6.5404039	2.7753085e-06	-1.7918761e-06
6.5744685	2.3832627e-06	-1.7189358e-06
6.6085331	2.0051813e-06	-1.6493189e-06
6.6425977	1.6404989e-06	-1.5828578e-06
6.6766623	1.2886754e-06	-1.5193944e-06
6.7107269	9.4919536e-07	-1.4587792e-06
6.7447915	6.2156625e-07	-1.400871e-06
6.7788561	3.0531765e-07	-1.345536e-06
